"","department_id","number_of_orders","number_of_first_orders","percentage"
"32665",15,213,0,0
"32666",15,6,0,0
"32667",15,960,0,0
"32668",15,153,0,0
"32669",15,18,0,0
"32670",15,3,0,0
"32671",15,9,0,0
"32672",15,464,0,0
"32673",15,112,0,0
"32674",15,94,0,0
"32675",15,141,0,0
"32676",15,4645,0,0
"32677",15,92,0,0
"32678",15,3,0,0
"32679",15,93,0,0
"32680",15,63,0,0
"32681",15,27,0,0
"32682",15,848,0,0
"32683",15,1701,0,0
"32684",15,1377,0,0
"32685",15,98,0,0
"32686",15,23,0,0
"32687",15,87,0,0
"32688",15,14,0,0
"32689",15,87,0,0
"32690",15,12,0,0
"32691",15,11,0,0
"32692",15,92,0,0
"32693",15,315,0,0
"32694",15,2475,0,0
"32695",15,40,0,0
"32696",15,38,0,0
"32697",15,28,0,0
"32698",15,64,0,0
"32699",15,555,0,0
"32700",15,4,0,0
"32701",15,344,0,0
"32702",15,419,0,0
"32703",15,12,0,0
"32704",15,11,0,0
"32705",15,30,0,0
"32706",15,51,0,0
"32707",15,161,0,0
"32708",15,35,0,0
"32709",15,631,0,0
"32710",15,23,0,0
"32711",15,1,0,0
"32712",15,33,0,0
"32713",15,1220,0,0
"32714",15,123,0,0
"32715",15,477,0,0
"32716",15,32,0,0
"32717",15,116,0,0
"32718",15,110,0,0
"32719",15,13,0,0
"32720",15,59,0,0
"32721",15,10,0,0
"32722",15,9,0,0
"32723",15,22,0,0
"32724",15,609,0,0
"32725",15,217,0,0
"32726",15,161,0,0
"32727",15,49,0,0
"32728",15,11,0,0
"32729",15,103,0,0
"32730",15,6,0,0
"32731",15,18,0,0
"32732",15,92,0,0
"32733",15,798,0,0
"32734",15,6,0,0
"32735",15,8,0,0
"32736",15,527,0,0
"32737",15,1125,0,0
"32738",15,160,0,0
"32739",15,98,0,0
"32740",15,33,0,0
"32741",15,51,0,0
"32742",15,83,0,0
"32743",15,127,0,0
"32744",15,20,0,0
"32745",15,40,0,0
"32746",15,134,0,0
"32747",15,38,0,0
"32748",15,20,0,0
"32749",15,17,0,0
"32750",15,7,0,0
"32751",15,317,0,0
"32752",15,197,0,0
"32753",15,49,0,0
"32754",15,19,0,0
"32755",15,22,0,0
"32756",15,299,0,0
"32757",15,2581,0,0
"32758",15,298,0,0
"32759",15,108,0,0
"32760",15,23,0,0
"32761",15,15,0,0
"32762",15,315,0,0
"32763",15,581,0,0
"32764",15,34,0,0
"32765",15,7,0,0
"32766",15,96,0,0
"32767",15,4,0,0
"32768",15,47,0,0
"32769",15,389,0,0
"32770",15,240,0,0
"32771",15,11,0,0
"32772",15,147,0,0
"32773",15,10,0,0
"32774",15,112,0,0
"32775",15,36,0,0
"32776",15,9,0,0
"32777",15,422,0,0
"32778",15,72,0,0
"32779",15,45,0,0
"32780",15,38,0,0
"32781",15,862,0,0
"32782",15,304,0,0
"32783",15,1897,0,0
"32784",15,14,0,0
"32785",15,85,0,0
"32786",15,15,0,0
"32787",15,97,0,0
"32788",15,37,0,0
"32789",15,29,0,0
"32790",15,24,0,0
"32791",15,1984,0,0
"32792",15,42,0,0
"32793",15,116,0,0
"32794",15,247,0,0
"32795",15,305,0,0
"32796",15,6,0,0
"32797",15,12,0,0
"32798",15,117,0,0
"32799",15,12,0,0
"32800",15,127,0,0
"32801",15,256,0,0
"32802",15,93,0,0
"32803",15,7,0,0
"32804",15,87,0,0
"32805",15,730,0,0
"32806",15,344,0,0
"32807",15,584,0,0
"32808",15,138,0,0
"32809",15,6,0,0
"32810",15,13,0,0
"32811",15,862,0,0
"32812",15,75,0,0
"32813",15,377,0,0
"32814",15,162,0,0
"32815",15,93,0,0
"32816",15,79,0,0
"32817",15,247,0,0
"32818",15,56,0,0
"32819",15,92,0,0
"32820",15,37,0,0
"32821",15,692,0,0
"32822",15,637,0,0
"32823",15,66,0,0
"32824",15,134,0,0
"32825",15,3,0,0
"32826",15,35,0,0
"32827",15,196,0,0
"32828",15,99,0,0
"32829",15,691,0,0
"32830",15,7,0,0
"32831",15,309,0,0
"32832",15,27,0,0
"32833",15,565,0,0
"32834",15,20,0,0
"32835",15,6,0,0
"32836",15,99,0,0
"32837",15,20,0,0
"32838",15,329,0,0
"32839",15,11,0,0
"32840",15,22,0,0
"32841",15,10,0,0
"32842",15,99,0,0
"32843",15,173,0,0
"32844",15,153,0,0
"32845",15,11,0,0
"32846",15,4,0,0
"32847",15,7,0,0
"32848",15,561,0,0
"32849",15,16,0,0
"32850",15,5,0,0
"32851",15,107,0,0
"32852",15,31,0,0
"32853",15,75,0,0
"32854",15,407,0,0
"32855",15,20,0,0
"32856",15,132,0,0
"32857",15,130,0,0
"32858",15,222,0,0
"32859",15,41,0,0
"32860",15,232,0,0
"32861",15,284,0,0
"32862",15,176,0,0
"32863",15,89,0,0
"32864",15,400,0,0
"32865",15,327,0,0
"32866",15,64,0,0
"32867",15,1017,0,0
"32868",15,278,0,0
"32869",15,3,0,0
"32870",15,91,0,0
"32871",15,235,0,0
"32872",15,13,0,0
"32873",15,144,0,0
"32874",15,212,0,0
"32875",15,53,0,0
"32876",15,10,0,0
"32877",15,9,0,0
"32878",15,40,0,0
"32879",15,72,0,0
"32880",15,130,0,0
"32881",15,21,0,0
"32882",15,4238,0,0
"32883",15,189,0,0
"32884",15,445,0,0
"32885",15,15,0,0
"32886",15,19,0,0
"32887",15,7,0,0
"32888",15,11,0,0
"32889",15,51,0,0
"32890",15,480,0,0
"32891",15,720,0,0
"32892",15,19,0,0
"32893",15,799,0,0
"32894",15,44,0,0
"32895",15,11,0,0
"32896",15,63,0,0
"32897",15,3,0,0
"32898",15,8,0,0
"32899",15,42,0,0
"32900",15,1256,0,0
"32901",15,23,0,0
"32902",15,2609,0,0
"32903",15,94,0,0
"32904",15,370,0,0
"32905",15,6999,0,0
"32906",15,332,0,0
"32907",15,929,0,0
"32908",15,6,0,0
"32909",15,92,0,0
"32910",15,167,0,0
"32911",15,627,0,0
"32912",15,90,0,0
"32913",15,36,0,0
"32914",15,63,0,0
"32915",15,10,0,0
"32916",15,10,0,0
"32917",15,66,0,0
"32918",15,10,0,0
"32919",15,65,0,0
"32920",15,175,0,0
"32921",15,49,0,0
"32922",15,88,0,0
"32923",15,1478,0,0
"32924",15,134,0,0
"32925",15,311,0,0
"32926",15,194,0,0
"32927",15,456,0,0
"32928",15,61,0,0
"32929",15,4,0,0
"32930",15,28,0,0
"32931",15,50,0,0
"32932",15,18,0,0
"32933",15,23,0,0
"32934",15,5,0,0
"32935",15,32,0,0
"32936",15,25,0,0
"32937",15,18,0,0
"32938",15,11,0,0
"32939",15,2,0,0
"32940",15,262,0,0
"32941",15,8,0,0
"32942",15,15,0,0
"32943",15,143,0,0
"32944",15,10,0,0
"32945",15,7,0,0
"32946",15,30,0,0
"32947",15,3527,0,0
"32948",15,6,0,0
"32949",15,295,0,0
"32950",15,35,0,0
"32951",15,215,0,0
"32952",15,16,0,0
"32953",15,30055,0,0
"32954",15,37,0,0
"32955",15,30,0,0
"32956",15,259,0,0
"32957",15,18,0,0
"32958",15,249,0,0
"32959",15,9,0,0
"32960",15,19,0,0
"32961",15,189,0,0
"32962",15,129,0,0
"32963",15,8,0,0
"32964",15,145,0,0
"32965",15,2263,0,0
"32966",15,42,0,0
"32967",15,393,0,0
"32968",15,194,0,0
"32969",15,25,0,0
"32970",15,59,0,0
"32971",15,8,0,0
"32972",15,126,0,0
"32973",15,132,0,0
"32974",15,13,0,0
"32975",15,3,0,0
"32976",15,78,0,0
"32977",15,361,0,0
"32978",15,653,0,0
"32979",15,165,0,0
"32980",15,54,0,0
"32981",15,9,0,0
"32982",15,245,0,0
"32983",15,9,0,0
"32984",15,214,0,0
"32985",15,396,0,0
"32986",15,28,0,0
"32987",15,30,0,0
"32988",15,7,0,0
"32989",15,3,0,0
"32990",15,922,0,0
"32991",15,52,0,0
"32992",15,249,0,0
"32993",15,26,0,0
"32994",15,119,0,0
"32995",15,2620,0,0
"32996",15,60,0,0
"32997",15,163,0,0
"32998",15,35,0,0
"32999",15,336,0,0
"33000",15,155,0,0
"33001",15,4,0,0
"33002",15,5,0,0
"33003",15,803,0,0
"33004",15,925,0,0
"33005",15,21,0,0
"33006",15,8,0,0
"33007",15,8,0,0
"33008",15,8,0,0
"33009",15,777,0,0
"33010",15,229,0,0
"33011",15,1145,0,0
"33012",15,52,0,0
"33013",15,566,0,0
"33014",15,230,0,0
"33015",15,729,0,0
"33016",15,209,0,0
"33017",15,96,0,0
"33018",15,13597,0,0
"33019",15,61,0,0
"33020",15,774,0,0
"33021",15,17,0,0
"33022",15,7,0,0
"33023",15,373,0,0
"33024",15,19,0,0
"33025",15,18,0,0
"33026",15,908,0,0
"33027",15,644,0,0
"33028",15,33,0,0
"33029",15,93,0,0
"33030",15,16,0,0
"33031",15,3019,0,0
"33032",15,172,0,0
"33033",15,2,0,0
"33034",15,6,0,0
"33035",15,6367,0,0
"33036",15,14,0,0
"33037",15,84,0,0
"33038",15,8,0,0
"33039",15,2828,0,0
"33040",15,349,0,0
"33041",15,823,0,0
"33042",15,45,0,0
"33043",15,56,0,0
"33044",15,25,0,0
"33045",15,4,0,0
"33046",15,25,0,0
"33047",15,9,0,0
"33048",15,89,0,0
"33049",15,12,0,0
"33050",15,34,0,0
"33051",15,158,0,0
"33052",15,13,0,0
"33053",15,27,0,0
"33054",15,5,0,0
"33055",15,17716,0,0
"33056",15,25,0,0
"33057",15,19,0,0
"33058",15,2190,0,0
"33059",15,32,0,0
"33060",15,5,0,0
"33061",15,23,0,0
"33062",15,16,0,0
"33063",15,34,0,0
"33064",15,62,0,0
"33065",15,14,0,0
"33066",15,620,0,0
"33067",15,500,0,0
"33068",15,46,0,0
"33069",15,1352,0,0
"33070",15,14,0,0
"33071",15,5,0,0
"33072",15,12,0,0
"33073",15,4,0,0
"33074",15,76,0,0
"33075",15,8,0,0
"33076",15,1404,0,0
"33077",15,63,0,0
"33078",15,21,0,0
"33079",15,8,0,0
"33080",15,147,0,0
"33081",15,43,0,0
"33082",15,700,0,0
"33083",15,6,0,0
"33084",15,862,0,0
"33085",15,25,0,0
"33086",15,8,0,0
"33087",15,46,0,0
"33088",15,32,0,0
"33089",15,19,0,0
"33090",15,692,0,0
"33091",15,140,0,0
"33092",15,40,0,0
"33093",15,813,0,0
"33094",15,83,0,0
"33095",15,8,0,0
"33096",15,2,0,0
"33097",15,284,0,0
"33098",15,21,0,0
"33099",15,507,0,0
"33100",15,25,0,0
"33101",15,12849,0,0
"33102",15,1,0,0
"33103",15,60,0,0
"33104",15,6,0,0
"33105",15,196,0,0
"33106",15,57,0,0
"33107",15,2,0,0
"33108",15,479,0,0
"33109",15,6499,0,0
"33110",15,423,0,0
"33111",15,235,0,0
"33112",15,8,0,0
"33113",15,4,0,0
"33114",15,22,0,0
"33115",15,3,0,0
"33116",15,1133,0,0
"33117",15,64,0,0
"33118",15,514,0,0
"33119",15,102,0,0
"33120",15,30,0,0
"33121",15,20,0,0
"33122",15,4,0,0
"33123",15,524,0,0
"33124",15,479,0,0
"33125",15,142,0,0
"33126",15,679,0,0
"33127",15,14,0,0
"33128",15,258,0,0
"33129",15,15,0,0
"33130",15,19,0,0
"33131",15,65,0,0
"33132",15,25,0,0
"33133",15,10,0,0
"33134",15,11,0,0
"33135",15,19,0,0
"33136",15,20,0,0
"33137",15,122,0,0
"33138",15,25,0,0
"33139",15,157,0,0
"33140",15,3,0,0
"33141",15,87,0,0
"33142",15,115,0,0
"33143",15,3,0,0
"33144",15,10,0,0
"33145",15,73,0,0
"33146",15,146,0,0
"33147",15,176,0,0
"33148",15,4,0,0
"33149",15,6,0,0
"33150",15,577,0,0
"33151",15,25,0,0
"33152",15,287,0,0
"33153",15,158,0,0
"33154",15,12,0,0
"33155",15,102,0,0
"33156",15,49,0,0
"33157",15,29,0,0
"33158",15,1674,0,0
"33159",15,26,0,0
"33160",15,5,0,0
"33161",15,5395,0,0
"33162",15,190,0,0
"33163",15,11,0,0
"33164",15,99,0,0
"33165",15,183,0,0
"33166",15,127,0,0
"33167",15,719,0,0
"33168",15,16,0,0
"33169",15,17,0,0
"33170",15,13,0,0
"33171",15,16,0,0
"33172",15,203,0,0
"33173",15,26,0,0
"33174",15,141,0,0
"33175",15,50,0,0
"33176",15,5,0,0
"33177",15,16,0,0
"33178",15,7,0,0
"33179",15,146,0,0
"33180",15,14,0,0
"33181",15,19,0,0
"33182",15,13,0,0
"33183",15,793,0,0
"33184",15,8,0,0
"33185",15,1108,0,0
"33186",15,90,0,0
"33187",15,509,0,0
"33188",15,140,0,0
"33189",15,79,0,0
"33190",15,114,0,0
"33191",15,443,0,0
"33192",15,9,0,0
"33193",15,436,0,0
"33194",15,2237,0,0
"33195",15,3161,0,0
"33196",15,56,0,0
"33197",15,64,0,0
"33198",15,57,0,0
"33199",15,19,0,0
"33200",15,92,0,0
"33201",15,13,0,0
"33202",15,254,0,0
"33203",15,278,0,0
"33204",15,307,0,0
"33205",15,984,0,0
"33206",15,10,0,0
"33207",15,171,0,0
"33208",15,10829,0,0
"33209",15,10,0,0
"33210",15,16,0,0
"33211",15,2046,0,0
"33212",15,78,0,0
"33213",15,21,0,0
"33214",15,3164,0,0
"33215",15,35,0,0
"33216",15,44,0,0
"33217",15,30,0,0
"33218",15,54,0,0
"33219",15,15,0,0
"33220",15,477,0,0
"33221",15,16,0,0
"33222",15,149,0,0
"33223",15,163,0,0
"33224",15,499,0,0
"33225",15,50,0,0
"33226",15,316,0,0
"33227",15,4,0,0
"33228",15,11,0,0
"33229",15,221,0,0
"33230",16,156,66,0.42
"33231",16,39,31,0.79
"33232",16,3636,120,0.03
"33233",16,1202,21,0.02
"33234",16,449,31,0.07
"33235",16,100,6,0.06
"33236",16,308,12,0.04
"33237",16,1877,6,0
"33238",16,32,65,2.03
"33239",16,27,15,0.56
"33240",16,246,43,0.17
"33241",16,1541,40,0.03
"33242",16,3025,13,0
"33243",16,251,20,0.08
"33244",16,15459,12,0
"33245",16,191,172,0.9
"33246",16,558,128,0.23
"33247",16,96,237,2.47
"33248",16,214,58,0.27
"33249",16,528,5,0.01
"33250",16,30935,13,0
"33251",16,452,8,0.02
"33252",16,2765,8,0
"33253",16,96,10,0.1
"33254",16,26,14,0.54
"33255",16,94,13,0.14
"33256",16,1729,83,0.05
"33257",16,39,8,0.21
"33258",16,147,3,0.02
"33259",16,1229,11,0.01
"33260",16,26,2,0.08
"33261",16,184,37,0.2
"33262",16,409,7,0.02
"33263",16,357,12,0.03
"33264",16,24,14,0.58
"33265",16,7,53,7.57
"33266",16,15035,9,0
"33267",16,31,46,1.48
"33268",16,80,7,0.09
"33269",16,194,6,0.03
"33270",16,649,18,0.03
"33271",16,231,8,0.03
"33272",16,523,14,0.03
"33273",16,8326,125,0.02
"33274",16,8,7,0.88
"33275",16,27,220,8.15
"33276",16,898,9,0.01
"33277",16,24,9,0.38
"33278",16,9,8,0.89
"33279",16,1172,52,0.04
"33280",16,50,43,0.86
"33281",16,3478,30,0.01
"33282",16,58,81,1.4
"33283",16,71,9,0.13
"33284",16,3157,9,0
"33285",16,9,32,3.56
"33286",16,32,55,1.72
"33287",16,68,10,0.15
"33288",16,3767,13,0
"33289",16,284,4,0.01
"33290",16,44,3,0.07
"33291",16,49,6,0.12
"33292",16,45,55,1.22
"33293",16,239,5,0.02
"33294",16,9,31,3.44
"33295",16,12,34,2.83
"33296",16,61,12,0.2
"33297",16,957,54,0.06
"33298",16,239,82,0.34
"33299",16,1079,44,0.04
"33300",16,1134,19,0.02
"33301",16,217,6,0.03
"33302",16,3465,18,0.01
"33303",16,19,3,0.16
"33304",16,2681,3,0
"33305",16,85,27,0.32
"33306",16,72,138,1.92
"33307",16,3450,4,0
"33308",16,119,9,0.08
"33309",16,38,6,0.16
"33310",16,773,3,0
"33311",16,976,55,0.06
"33312",16,161,5,0.03
"33313",16,1136,27,0.02
"33314",16,1368,12,0.01
"33315",16,10,12,1.2
"33316",16,21,40,1.9
"33317",16,2228,6,0
"33318",16,1088,5,0
"33319",16,121,31,0.26
"33320",16,214,8,0.04
"33321",16,56,1,0.02
"33322",16,27992,6,0
"33323",16,842,7,0.01
"33324",16,8,26,3.25
"33325",16,2480,7,0
"33326",16,140,65,0.46
"33327",16,13397,61,0
"33328",16,13,11,0.85
"33329",16,1471,8,0.01
"33330",16,430,81,0.19
"33331",16,6858,6,0
"33332",16,3,99,33
"33333",16,1922,5,0
"33334",16,5,5,1
"33335",16,610,35,0.06
"33336",16,34,13,0.38
"33337",16,848,93,0.11
"33338",16,403,38,0.09
"33339",16,1762,77,0.04
"33340",16,10,118,11.8
"33341",16,527,26,0.05
"33342",16,16,12,0.75
"33343",16,95,4,0.04
"33344",16,19,33,1.74
"33345",16,9,15,1.67
"33346",16,975,127,0.13
"33347",16,20,13,0.65
"33348",16,600,29,0.05
"33349",16,56,6,0.11
"33350",16,88,54,0.61
"33351",16,4739,17,0
"33352",16,1,83,83
"33353",16,114,3,0.03
"33354",16,498,16,0.03
"33355",16,23244,24,0
"33356",16,18,381,21.17
"33357",16,20,45,2.25
"33358",16,38,12,0.32
"33359",16,211,70,0.33
"33360",16,669,15,0.02
"33361",16,33,4,0.12
"33362",16,205,10,0.05
"33363",16,2529,14,0.01
"33364",16,51,8,0.16
"33365",16,45,23,0.51
"33366",16,12,85,7.08
"33367",16,426,9,0.02
"33368",16,8,20,2.5
"33369",16,2840,5,0
"33370",16,7,82,11.71
"33371",16,19846,4,0
"33372",16,218,37,0.17
"33373",16,976,38,0.04
"33374",16,143,90,0.63
"33375",16,60,41,0.68
"33376",16,284,5,0.02
"33377",16,20,35,1.75
"33378",16,281,6,0.02
"33379",16,882,5,0.01
"33380",16,46,10,0.22
"33381",16,4325,6,0
"33382",16,846,9,0.01
"33383",16,22,5,0.23
"33384",16,142,17,0.12
"33385",16,7,80,11.43
"33386",16,10434,15,0
"33387",16,57,13,0.23
"33388",16,46,28,0.61
"33389",16,386,5,0.01
"33390",16,1541,18,0.01
"33391",16,233,187,0.8
"33392",16,32,5,0.16
"33393",16,1150,4,0
"33394",16,176,18,0.1
"33395",16,6,60,10
"33396",16,16,115,7.19
"33397",16,305,5,0.02
"33398",16,2283,7,0
"33399",16,34,13,0.38
"33400",16,2130,74,0.03
"33401",16,38,34,0.89
"33402",16,65,30,0.46
"33403",16,325,15,0.05
"33404",16,31,13,0.42
"33405",16,1698,11,0.01
"33406",16,935,101,0.11
"33407",16,61,23,0.38
"33408",16,759,27,0.04
"33409",16,716,5,0.01
"33410",16,2,78,39
"33411",16,6311,11,0
"33412",16,935,41,0.04
"33413",16,1234,108,0.09
"33414",16,5159,4,0
"33415",16,191,4,0.02
"33416",16,18,17,0.94
"33417",16,16,28,1.75
"33418",16,7,1,0.14
"33419",16,240,199,0.83
"33420",16,93,8,0.09
"33421",16,7,16,2.29
"33422",16,29,44,1.52
"33423",16,129,5,0.04
"33424",16,43,7,0.16
"33425",16,92,10,0.11
"33426",16,69,48,0.7
"33427",16,54,7,0.13
"33428",16,11,11,1
"33429",16,307,3,0.01
"33430",16,7558,7,0
"33431",16,1182,13,0.01
"33432",16,310,3,0.01
"33433",16,125,10,0.08
"33434",16,574,32,0.06
"33435",16,632,1,0
"33436",16,48,9,0.19
"33437",16,127,47,0.37
"33438",16,623,103,0.17
"33439",16,293,32,0.11
"33440",16,1231,3,0
"33441",16,98,24,0.24
"33442",16,307,122,0.4
"33443",16,754,7,0.01
"33444",16,254,22,0.09
"33445",16,5,18,3.6
"33446",16,87,22,0.25
"33447",16,55,9,0.16
"33448",16,30,317,10.57
"33449",16,137,13,0.09
"33450",16,101,62,0.61
"33451",16,10521,3,0
"33452",16,18,12,0.67
"33453",16,4,38,9.5
"33454",16,127,12,0.09
"33455",16,17,15,0.88
"33456",16,38,17,0.45
"33457",16,200,8,0.04
"33458",16,1039,10,0.01
"33459",16,460,14,0.03
"33460",16,10,4,0.4
"33461",16,1548,10,0.01
"33462",16,89,7,0.08
"33463",16,25,18,0.72
"33464",16,754,5,0.01
"33465",16,356,79,0.22
"33466",16,3202,2,0
"33467",16,84,56,0.67
"33468",16,596,28,0.05
"33469",16,306,31,0.1
"33470",16,189,6,0.03
"33471",16,7973,83,0.01
"33472",16,5,7,1.4
"33473",16,2257,4,0
"33474",16,49,15,0.31
"33475",16,28,7,0.25
"33476",16,3896,36,0.01
"33477",16,614,3,0
"33478",16,625,33,0.05
"33479",16,56,32,0.57
"33480",16,0,5,Inf
"33481",16,265,10,0.04
"33482",16,169,9,0.05
"33483",16,529,17,0.03
"33484",16,4964,17,0
"33485",16,142,5,0.04
"33486",16,807,22,0.03
"33487",16,33,9,0.27
"33488",16,713,7,0.01
"33489",16,58,93,1.6
"33490",16,3269,3,0
"33491",16,254,9,0.04
"33492",16,26,21,0.81
"33493",16,60,70,1.17
"33494",16,102,19,0.19
"33495",16,168,102,0.61
"33496",16,10,24,2.4
"33497",16,123,10,0.08
"33498",16,36,42,1.17
"33499",16,892,27,0.03
"33500",16,7508,12,0
"33501",16,266,3,0.01
"33502",16,58,9,0.16
"33503",16,700,52,0.07
"33504",16,49,7,0.14
"33505",16,109,24,0.22
"33506",16,398,18,0.05
"33507",16,15,44,2.93
"33508",16,183,219,1.2
"33509",16,3,13,4.33
"33510",16,535,256,0.48
"33511",16,123,74,0.6
"33512",16,35633,5,0
"33513",16,494,9,0.02
"33514",16,65,8,0.12
"33515",16,22,11,0.5
"33516",16,422,12,0.03
"33517",16,20,18,0.9
"33518",16,4705,84,0.02
"33519",16,2706,757,0.28
"33520",16,335,3,0.01
"33521",16,177,37,0.21
"33522",16,1862,4,0
"33523",16,76,28,0.37
"33524",16,974,30,0.03
"33525",16,31,3,0.1
"33526",16,10,3,0.3
"33527",16,3498,119,0.03
"33528",16,13,12,0.92
"33529",16,8082,20,0
"33530",16,5,23,4.6
"33531",16,692,15,0.02
"33532",16,110,11,0.1
"33533",16,184,9,0.05
"33534",16,4748,109,0.02
"33535",16,66,100,1.52
"33536",16,18,9,0.5
"33537",16,368,5,0.01
"33538",16,12749,8,0
"33539",16,500,12,0.02
"33540",16,95,38,0.4
"33541",16,536,12,0.02
"33542",16,22,386,17.55
"33543",16,106,11,0.1
"33544",16,85,17,0.2
"33545",16,358,7,0.02
"33546",16,78,7,0.09
"33547",16,128,5,0.04
"33548",16,29,23,0.79
"33549",16,173,6,0.03
"33550",16,1447,41,0.03
"33551",16,5,7,1.4
"33552",16,44,6,0.14
"33553",16,67,12,0.18
"33554",16,363,26,0.07
"33555",16,625,286,0.46
"33556",16,21,77,3.67
"33557",16,137,6,0.04
"33558",16,41,14,0.34
"33559",16,26,26,1
"33560",16,11,16,1.45
"33561",16,22,17,0.77
"33562",16,5120,6,0
"33563",16,43,3,0.07
"33564",16,1804,111,0.06
"33565",16,8043,35,0
"33566",16,36365,22,0
"33567",16,8,17,2.12
"33568",16,2648,124,0.05
"33569",16,70,11,0.16
"33570",16,181,7,0.04
"33571",16,62,7,0.11
"33572",16,8,7,0.88
"33573",16,275,61,0.22
"33574",16,1411,77,0.05
"33575",16,15,119,7.93
"33576",16,44,7,0.16
"33577",16,485,6,0.01
"33578",16,7860,481,0.06
"33579",16,117,25,0.21
"33580",16,20758,15,0
"33581",16,6125,28,0
"33582",16,1383,18,0.01
"33583",16,49,14,0.29
"33584",16,8,68,8.5
"33585",16,20,4,0.2
"33586",16,1472,17,0.01
"33587",16,2495,5,0
"33588",16,339,38,0.11
"33589",16,1037,130,0.13
"33590",16,278,16,0.06
"33591",16,12,3,0.25
"33592",16,3357,24,0.01
"33593",16,66,15,0.23
"33594",16,759,6,0.01
"33595",16,3358,8,0
"33596",16,5294,21,0
"33597",16,35,14,0.4
"33598",16,7,30,4.29
"33599",16,40,14,0.35
"33600",16,13,129,9.92
"33601",16,75,15,0.2
"33602",16,2206,77,0.03
"33603",16,29,3,0.1
"33604",16,11,8,0.73
"33605",16,185,23,0.12
"33606",16,792,35,0.04
"33607",16,6543,26,0
"33608",16,269,20,0.07
"33609",16,755,79,0.1
"33610",16,145,30,0.21
"33611",16,611,174,0.28
"33612",16,1424,4,0
"33613",16,211,22,0.1
"33614",16,191,35,0.18
"33615",16,214,17,0.08
"33616",16,7503,39,0.01
"33617",16,3970,9,0
"33618",16,7,6,0.86
"33619",16,52,28,0.54
"33620",16,222,90,0.41
"33621",16,2470,9,0
"33622",16,527,170,0.32
"33623",16,8641,17,0
"33624",16,7,3,0.43
"33625",16,1222,7,0.01
"33626",16,41,4,0.1
"33627",16,73,27,0.37
"33628",16,199,15,0.08
"33629",16,9514,6,0
"33630",16,203,10,0.05
"33631",16,10,21,2.1
"33632",16,4000,20,0
"33633",16,10,68,6.8
"33634",16,270,37,0.14
"33635",16,75,31,0.41
"33636",16,1335,20,0.01
"33637",16,142,27,0.19
"33638",16,40,98,2.45
"33639",16,4927,14,0
"33640",16,5095,5,0
"33641",16,15,38,2.53
"33642",16,21,13,0.62
"33643",16,187,1267,6.78
"33644",16,47,64,1.36
"33645",16,12441,16,0
"33646",16,47839,428,0.01
"33647",16,65,27,0.42
"33648",16,6,39,6.5
"33649",16,70,3,0.04
"33650",16,233,7,0.03
"33651",16,182,23,0.13
"33652",16,106,222,2.09
"33653",16,240,12,0.05
"33654",16,233,84,0.36
"33655",16,581,48,0.08
"33656",16,1726,25,0.01
"33657",16,127,81,0.64
"33658",16,15267,15,0
"33659",16,234,5,0.02
"33660",16,2108,4,0
"33661",16,37,125,3.38
"33662",16,1536,22,0.01
"33663",16,103,126,1.22
"33664",16,4819,18,0
"33665",16,87,52,0.6
"33666",16,7,3,0.43
"33667",16,35,6,0.17
"33668",16,514,25,0.05
"33669",16,1698,8,0
"33670",16,2295,9,0
"33671",16,445,11,0.02
"33672",16,93,27,0.29
"33673",16,4063,130,0.03
"33674",16,6486,25,0
"33675",16,15377,95,0.01
"33676",16,111,37,0.33
"33677",16,3390,7,0
"33678",16,471,5,0.01
"33679",16,232,11,0.05
"33680",16,416,12,0.03
"33681",16,15,9,0.6
"33682",16,368,15,0.04
"33683",16,295,28,0.09
"33684",16,2569,50,0.02
"33685",16,951,4,0
"33686",16,7329,80,0.01
"33687",16,330,15,0.05
"33688",16,18,7,0.39
"33689",16,11,40,3.64
"33690",16,6558,6,0
"33691",16,7,33,4.71
"33692",16,97,19,0.2
"33693",16,22,3,0.14
"33694",16,16,5,0.31
"33695",16,411,9,0.02
"33696",16,26,62,2.38
"33697",16,65,24,0.37
"33698",16,80,32,0.4
"33699",16,131,5,0.04
"33700",16,11,55,5
"33701",16,70,50,0.71
"33702",16,1055,7,0.01
"33703",16,896,17,0.02
"33704",16,4419,32,0.01
"33705",16,6,29,4.83
"33706",16,30,28,0.93
"33707",16,204,12,0.06
"33708",16,551,14,0.03
"33709",16,1825,15,0.01
"33710",16,285,30,0.11
"33711",16,307,52,0.17
"33712",16,31,28,0.9
"33713",16,23,274,11.91
"33714",16,224,7,0.03
"33715",16,181,35,0.19
"33716",16,1678,25,0.01
"33717",16,27,6,0.22
"33718",16,9,4,0.44
"33719",16,10060,14,0
"33720",16,4,164,41
"33721",16,65,42,0.65
"33722",16,1538,22,0.01
"33723",16,606,5,0.01
"33724",16,414,172,0.42
"33725",16,33,119,3.61
"33726",16,3061,17,0.01
"33727",16,5934,4,0
"33728",16,115,6,0.05
"33729",16,387,13,0.03
"33730",16,34,2,0.06
"33731",16,434,6,0.01
"33732",16,7472,161,0.02
"33733",16,21,7,0.33
"33734",16,8371,85,0.01
"33735",16,946,151,0.16
"33736",16,12648,14,0
"33737",16,2235,3,0
"33738",16,93,73,0.78
"33739",16,166,25,0.15
"33740",16,24,27,1.12
"33741",16,55,80,1.45
"33742",16,26,4,0.15
